,fluxo_caixa_operacional,fluxo_caixa_investimentos,fluxo_caixa_financiamento,aumento_reducao_caixa_equivalentes,datas,tic
43,5740.0,-936.98,2610.0,7410.0,31/12/2013,SANB11
44,13090.0,-630.45,-4070.0000000000005,8390.0,30/09/2013,SANB11
45,-6820.0,-325.46,-224.9,-7370.0,30/06/2013,SANB11
46,9720.0,-423.24,652.93,9950.0,31/03/2013,SANB11
47,-9370.0,-525.36,4260.0,-5640.0,31/12/2012,SANB11
48,11140.0,-788.39,-2450.0,7900.0,30/09/2012,SANB11
49,-374.5,-983.53,1560.0,205.6,30/06/2012,SANB11
50,3190.0,-438.05,5370.0,8130.000000000001,31/03/2012,SANB11
51,199.57,1660.0,-196.35,1660.0,31/12/2011,SANB11
52,-934.01,-648.14,1200.0,-383.31,30/09/2011,SANB11
53,-6690.0,-421.15,5320.0,-1790.0,30/06/2011,SANB11
54,-3680.0,-377.54,4250.0,185.59,31/03/2011,SANB11
0,1570.0,-3910.0,1920.0,-416.13,30/09/2024,SBSP3
1,1770.0,676.41,-1660.0,790.04,30/06/2024,SBSP3
2,1400.0,-2280.0,2070.0,1180.0,31/03/2024,SBSP3
3,1710.0,-2770.0,308.69,-755.22,31/12/2023,SBSP3
4,3150.0,-2130.0,-1290.0,-273.78,30/09/2023,SBSP3
5,1120.0,-140.26,-486.74,490.72,30/06/2023,SBSP3
6,395.31,-583.55,-842.79,-1030.0,31/03/2023,SBSP3
7,1400.0,-1150.0,-165.33,78.73,31/12/2022,SBSP3
8,805.3,-646.29,986.18,1150.0,30/09/2022,SBSP3
9,1150.0,25.0,-1020.0,152.08,30/06/2022,SBSP3
10,616.84,-1100.0,259.4,-226.44,31/03/2022,SBSP3
11,665.91,-1850.0,-498.34,-1680.0,31/12/2021,SBSP3
12,1270.0,-64.64,941.92,2150.0,30/09/2021,SBSP3
13,928.52,-868.84,-674.23,-614.55,30/06/2021,SBSP3
14,1040.0,121.94,-698.37,468.08,31/03/2021,SBSP3
15,1090.0,-2580.0,1770.0,282.62,31/12/2020,SBSP3
16,1010.0,-2910.0,-1360.0,-3250.0,30/09/2020,SBSP3
17,1690.0,-875.12,232.43,1040.0,30/06/2020,SBSP3
18,1190.0,-403.51,-714.87,70.16,31/03/2020,SBSP3
19,1170.0,-1190.0,-360.32,-380.2,31/12/2019,SBSP3
20,1190.0,-1150.0,-67.61,-30.49,30/09/2019,SBSP3
21,1250.0,-689.51,-97.21,458.81,30/06/2019,SBSP3
22,589.84,-233.14,-1180.0,-824.11,31/03/2019,SBSP3
23,754.9,-800.84,-544.12,-590.06,31/12/2018,SBSP3
24,1130.0,-586.87,239.08,786.52,30/09/2018,SBSP3
25,1290.0,-572.92,-849.91,-131.13,30/06/2018,SBSP3
26,662.02,-228.66,247.46,680.82,31/03/2018,SBSP3
27,962.69,-734.08,-46.56,182.05,31/12/2017,SBSP3
28,852.17,-549.67,430.89,733.4,30/09/2017,SBSP3
29,723.42,-158.29,-1180.0,-616.22,30/06/2017,SBSP3
30,763.61,-529.41,-136.6,97.6,31/03/2017,SBSP3
31,974.76,-685.8,181.8,470.76,31/12/2016,SBSP3
32,653.79,-573.92,-38.81,41.07,30/09/2016,SBSP3
33,642.4,-459.72,-240.16,-57.48,30/06/2016,SBSP3
34,732.65,-411.29,-528.7,-207.34,31/03/2016,SBSP3
35,788.39,-572.61,533.5,749.28,31/12/2015,SBSP3
36,917.85,-677.43,-153.52,86.9,30/09/2015,SBSP3
37,458.68,-679.19,-714.43,-934.94,30/06/2015,SBSP3
38,476.48,-530.25,68.75,14.98,31/03/2015,SBSP3
39,473.32,-828.14,218.12,-136.7,31/12/2014,SBSP3
40,729.02,-737.2,44.16,35.98,30/09/2014,SBSP3
41,471.05,-587.77,-42.05,-158.76,30/06/2014,SBSP3
42,806.86,-604.64,-1.75,200.47,31/03/2014,SBSP3
43,619.2,-777.62,111.65,-46.77,31/12/2013,SBSP3
44,753.12,-548.3,-45.14,159.68,30/09/2013,SBSP3
45,761.53,-553.41,-666.07,-457.95,30/06/2013,SBSP3
46,643.33,-402.17,-30.1,211.06,31/03/2013,SBSP3
47,464.83,-640.54,319.18,143.47,31/12/2012,SBSP3
48,565.12,-475.45,-64.45,25.22,30/09/2012,SBSP3
49,878.51,-471.95,-673.34,-266.78,30/06/2012,SBSP3
50,427.77,-410.85,-147.65,-130.73,31/03/2012,SBSP3
51,816.5,-774.33,-158.1,-115.92,31/12/2011,SBSP3
52,585.67,-578.73,84.43,91.37,30/09/2011,SBSP3
53,801.6,-304.01,-722.9,-225.31,30/06/2011,SBSP3
54,513.28,-351.21,248.6,410.67,31/03/2011,SBSP3
0,5280.0,-5140.0,-1570.0,-1430.0,30/09/2024,SUZB3
1,6070.0,-3550.0,358.19,3040.0,30/06/2024,SUZB3
2,3050.0,-6040.0,-1290.0,-4140.0,31/03/2024,SUZB3
3,4560.0,-2470.0,796.22,2820.0,31/12/2023,SUZB3
4,2490.0,-11200.0,2140.0,-6330.0,30/09/2023,SUZB3
5,5970.0,-3530.0,4900.0,7100.0,30/06/2023,SUZB3
6,4300.0,-8830.0,-39.49,-4740.0,31/03/2023,SUZB3
7,5990.0,-997.89,-2240.0,2550.0,31/12/2022,SUZB3
8,5590.0,-3930.0,-2660.0,-753.92,30/09/2022,SUZB3
9,5470.0,-7230.0,-1110.0,-2090.0,30/06/2022,SUZB3
10,4590.0,-4860.0,-2100.0,-3790.0,31/03/2022,SUZB3
11,4660.0,-4380.0,-448.63,128.81,31/12/2021,SUZB3
12,4970.0,-4370.0,3210.0,4880.0,30/09/2021,SUZB3
13,4960.0,239.45,-1170.0,3250.0,30/06/2021,SUZB3
14,3050.0,-1850.0,-3170.0,-1500.0,31/03/2021,SUZB3
15,4210.0,-1480.0,-2740.0,-412.13,31/12/2020,SUZB3
16,3240.0,-1430.0,-5330.0,-3230.0,30/09/2020,SUZB3
17,4200.0,1940.0,-545.85,5930.0,30/06/2020,SUZB3
18,1480.0,226.82,-1170.0,1300.0,31/03/2020,SUZB3
19,1220.0,-2190.0,624.27,-465.52,31/12/2019,SUZB3
20,3190.0,-2540.0,-1130.0,-390.0,30/09/2019,SUZB3
21,2420.0,-1070.0,-247.18,1010.0,30/06/2019,SUZB3
22,744.34,-5900.0,3890.0,-1290.0,31/03/2019,SUZB3
23,1470.0,-10490.0,11790.0,2680.0,31/12/2018,SUZB3
24,1150.0,-7390.0,4340.0,-1920.0,30/09/2018,SUZB3
25,1640.0,-3720.0,3540.0,1620.0,30/06/2018,SUZB3
26,906.7,-357.4,363.0,923.5,31/03/2018,SUZB3
27,906.4,306.48,-1600.0,-362.94,31/12/2017,SUZB3
28,795.46,-70.22,-256.03,437.89,30/09/2017,SUZB3
29,747.48,12.62,-814.53,-3.46,30/06/2017,SUZB3
30,500.64,-1260.0,172.14,-609.35,31/03/2017,SUZB3
31,1080.0,-1160.0,-343.44,-453.91,31/12/2016,SUZB3
32,570.03,-1180.0,1420.0,749.1,30/09/2016,SUZB3
33,536.51,-504.81,-395.53,-378.59,30/06/2016,SUZB3
34,821.35,-493.72,-42.11,220.84,31/03/2016,SUZB3
35,900.12,-1260.0,-680.39,-902.0,31/12/2015,SUZB3
36,447.2,-307.52,-685.93,-515.78,30/09/2015,SUZB3
37,725.75,-511.26,-1070.0,-972.94,30/06/2015,SUZB3
38,277.64,-269.21,-49.22,181.85,31/03/2015,SUZB3
39,690.75,-400.79,7.35,363.56,31/12/2014,SUZB3
40,642.98,-393.64,-117.99,208.51,30/09/2014,SUZB3
41,175.45,-260.07,-214.39,-283.18,30/06/2014,SUZB3
42,-44.37,-343.27,138.25,-292.42,31/03/2014,SUZB3
43,147.13,-652.42,513.22,84.42,31/12/2013,SUZB3
44,-266.45,-550.75,-40.07,-853.34,30/09/2013,SUZB3
45,195.6,-325.93,186.11,127.61,30/06/2013,SUZB3
46,-35.54,-395.13,437.83,-6.67,31/03/2013,SUZB3
47,280.47,-644.72,886.96,546.11,31/12/2012,SUZB3
48,129.0,-896.95,1790.0,1030.0,30/09/2012,SUZB3
49,105.57,-817.14,-122.66,-814.05,30/06/2012,SUZB3
50,154.85,-355.46,505.41,298.07,31/03/2012,SUZB3
51,394.66,-404.75,323.97,315.0,31/12/2011,SUZB3
52,298.37,-652.37,273.52,-43.35,30/09/2011,SUZB3
53,74.72,-408.9,1510.0,1170.0,30/06/2011,SUZB3
54,174.56,-1760.0,-312.49,-1910.0,31/03/2011,SUZB3
0,325.7,-9.71,-369.86,-53.87,30/09/2024,TAEE11
1,449.58,-6.83,-439.41,3.35,30/06/2024,TAEE11
2,260.79,-2.64,-484.17,-226.02,31/03/2024,TAEE11
3,444.69,-24.69,-788.69,-368.68,31/12/2023,TAEE11
4,299.38,-12.85,64.63,351.16,30/09/2023,TAEE11
5,468.03,-16.02,-168.09,283.92,30/06/2023,TAEE11
6,-455.7,-21.74,433.98,-43.45,31/03/2023,TAEE11
7,559.41,-146.13,-894.57,-481.29,31/12/2022,TAEE11
8,435.75,-62.22,-652.09,-278.57,30/09/2022,TAEE11
9,630.35,-55.92,-184.61,389.83,30/06/2022,TAEE11
10,385.35,-46.94,729.96,1070.0,31/03/2022,TAEE11
11,447.74,-62.99,-967.81,-583.06,31/12/2021,TAEE11
12,341.9,-32.95,-60.61,248.34,30/09/2021,TAEE11
13,495.69,-8.77,-789.22,-302.3,30/06/2021,TAEE11
14,163.25,-24.11,-13.33,125.81,31/03/2021,TAEE11
15,197.92,-48.63,-1040.0,-893.86,31/12/2020,TAEE11
16,233.6,660.82,-628.78,265.63,30/09/2020,TAEE11
17,2.94,752.43,559.34,1310.0,30/06/2020,TAEE11
18,83.08,24.29,19.62,126.99,31/03/2020,TAEE11
19,218.54,-401.43,246.47,63.58,31/12/2019,TAEE11
20,219.73,134.65,-361.93,-7.55,30/09/2019,TAEE11
21,272.08,-1140.0,874.08,5.65,30/06/2019,TAEE11
22,185.83,-406.35,220.53,,31/03/2019,TAEE11
23,222.81,441.34,-877.05,-212.91,31/12/2018,TAEE11
24,327.43,-523.62,317.59,121.4,30/09/2018,TAEE11
25,344.34,93.51,-418.6,19.25,30/06/2018,TAEE11
26,302.76,-248.49,-17.82,36.45,31/03/2018,TAEE11
27,296.35,431.69,-713.24,14.8,31/12/2017,TAEE11
28,420.9,-381.85,-81.69,-42.64,30/09/2017,TAEE11
29,387.61,-141.38,-378.94,-132.7,30/06/2017,TAEE11
30,367.94,-237.62,-14.61,115.72,31/03/2017,TAEE11
31,395.13,107.54,-629.04,-126.37,31/12/2016,TAEE11
32,501.71,-267.53,-215.09,19.1,30/09/2016,TAEE11
33,342.45,-8.73,-557.11,-223.39,30/06/2016,TAEE11
34,374.1,-15.29,-59.09,299.72,31/03/2016,TAEE11
35,373.58,78.78,-647.85,-195.49,31/12/2015,TAEE11
36,452.13,438.74,-581.58,309.28,30/09/2015,TAEE11
37,430.24,-119.24,-409.53,-98.54,30/06/2015,TAEE11
38,429.05,-404.59,-9.13,15.33,31/03/2015,TAEE11
39,428.32,416.07,-1030.0,-187.46,31/12/2014,TAEE11
40,605.23,-113.15,-278.12,213.96,30/09/2014,TAEE11
41,412.37,241.79,-790.95,-136.79,30/06/2014,TAEE11
42,281.01,-225.72,35.71,91.0,31/03/2014,TAEE11
43,349.02,197.35,-577.29,-30.92,31/12/2013,TAEE11
44,319.47,-32.36,-266.44,20.68,30/09/2013,TAEE11
45,251.97,-174.82,-436.23,-359.08,30/06/2013,TAEE11
46,265.57,-5.39,-308.41,-48.23,31/03/2013,TAEE11
47,310.29,-33.47,-546.8,-269.97,31/12/2012,TAEE11
48,264.76,-2610.0,1630.0,-716.45,30/09/2012,TAEE11
49,232.9,-1.4,607.1,838.6,30/06/2012,TAEE11
50,226.71,-2.84,-28.19,195.68,31/03/2012,TAEE11
51,202.67,-916.75,742.06,27.99,31/12/2011,TAEE11
52,191.6,,-73.14,117.77,30/09/2011,TAEE11
53,183.98,,-467.86,-284.42,30/06/2011,TAEE11
54,173.21,60.96,-8.32,225.86,31/03/2011,TAEE11
0,,,,,30/09/2024,TIMS3
1,,,,,30/06/2024,TIMS3
2,,,,,31/03/2024,TIMS3
3,4850.0,-2890.0,-2490.0,-530.88,31/12/2023,TIMS3
4,3480.0,-1540.0,-1400.0,541.8,30/09/2023,TIMS3
5,2110.0,-836.86,-1760.0,-488.08,30/06/2023,TIMS3
6,1980.0,583.0,-1550.0,1010.0,31/03/2023,TIMS3
7,3500.0,-2210.0,-1040.0,253.18,31/12/2022,TIMS3
8,3470.0,-1290.0,-1080.0,1100.0,30/09/2022,TIMS3
9,-4500.0,-765.75,-256.14,-5520.0,30/06/2022,TIMS3
10,1120.0,-831.18,-1510.0,-1230.0,31/03/2022,TIMS3
11,3120.0,-2330.0,369.23,1160.0,31/12/2021,TIMS3
12,2770.0,-825.85,-1630.0,318.45,30/09/2021,TIMS3
13,2230.0,-2680.0,1480.0,1030.0,30/06/2021,TIMS3
14,1950.0,-854.37,-953.98,141.25,31/03/2021,TIMS3
15,,,,,31/12/2020,TIMS3
16,2180.0,-2090.0,-1020.0,-921.02,30/09/2020,TIMS3
17,2300.0,-906.39,77.93,1480.0,30/06/2020,TIMS3
18,489.09,-281.23,-921.38,-713.52,31/03/2020,TIMS3
19,3750.0,-1210.0,-1140.0,1410.0,31/12/2019,TIMS3
20,2070.0,-1200.0,-656.09,208.79,30/09/2019,TIMS3
21,1070.0,-700.92,-619.97,-247.95,30/06/2019,TIMS3
22,339.96,-604.47,104.12,-160.39,31/03/2019,TIMS3
23,,,,,31/12/2018,TIMS3
0,221.66,-50.98,-221.08,-50.4,30/09/2024,TOTS3
1,306.29,-376.15,-273.03,-342.89,30/06/2024,TOTS3
2,184.25,-650.43,-114.87,-581.05,31/03/2024,TOTS3
3,296.81,-67.02,-157.36,72.44,31/12/2023,TOTS3
4,204.95,246.95,-115.49,336.42,30/09/2023,TOTS3
5,322.22,-106.52,-31.46,184.25,30/06/2023,TOTS3
6,128.13,-76.81,-251.02,-199.7,31/03/2023,TOTS3
7,305.71,-90.15,-20.85,194.71,31/12/2022,TOTS3
8,218.51,-163.57,-80.95,-26.0,30/09/2022,TOTS3
9,303.98,-519.61,-70.99,-286.62,30/06/2022,TOTS3
10,87.36,46.86,-151.62,-17.4,31/03/2022,TOTS3
11,223.45,-24.19,345.93,545.19,31/12/2021,TOTS3
12,167.17,-224.06,1580.0,1520.0,30/09/2021,TOTS3
13,102.9,-1940.0,1540.0,-297.76,30/06/2021,TOTS3
14,-69.0,45.67,95.62,72.29,31/03/2021,TOTS3
15,56.62,-156.11,127.42,27.93,31/12/2020,TOTS3
16,7.21,226.44,-497.78,-264.13,30/09/2020,TOTS3
17,217.22,-222.61,-96.05,-101.44,30/06/2020,TOTS3
18,90.69,-203.48,-60.0,-172.79,31/03/2020,TOTS3
19,117.48,-1.55,-65.47,50.45,31/12/2019,TOTS3
20,66.12,-6.22,-66.78,-6.88,30/09/2019,TOTS3
21,120.2,-18.45,969.17,1070.0,30/06/2019,TOTS3
22,41.5,-10.66,-59.98,-29.14,31/03/2019,TOTS3
23,114.93,-29.44,-82.3,3.19,31/12/2018,TOTS3
24,143.63,-36.56,-51.93,55.14,30/09/2018,TOTS3
25,101.27,-15.04,-72.47,13.76,30/06/2018,TOTS3
26,66.17,-21.17,-51.46,-6.46,31/03/2018,TOTS3
27,90.54,-8.6,-79.22,2.72,31/12/2017,TOTS3
28,77.57,-9.51,124.95,193.01,30/09/2017,TOTS3
29,87.29,-17.83,-93.67,-24.21,30/06/2017,TOTS3
30,74.37,-14.36,-59.13,,31/03/2017,TOTS3
31,67.61,-21.94,-46.94,-1.27,31/12/2016,TOTS3
32,86.06,-26.41,-138.9,-79.25,30/09/2016,TOTS3
33,79.02,-30.17,-108.94,-60.09,30/06/2016,TOTS3
34,27.82,-20.23,-78.63,-71.04,31/03/2016,TOTS3
35,43.59,-424.71,-25.98,-407.1,31/12/2015,TOTS3
36,93.34,-26.09,69.71,136.97,30/09/2015,TOTS3
37,91.52,-22.91,-105.65,-37.04,30/06/2015,TOTS3
38,84.71,-33.41,-15.62,35.69,31/03/2015,TOTS3
39,91.64,-8.26,197.47,280.85,31/12/2014,TOTS3
40,101.4,-23.8,-62.08,15.51,30/09/2014,TOTS3
41,78.64,-56.97,-119.25,-97.58,30/06/2014,TOTS3
42,60.36,-43.73,-50.57,-33.94,31/03/2014,TOTS3
43,69.41,-20.79,256.65,305.28,31/12/2013,TOTS3
44,72.61,-61.83,-63.58,-52.8,30/09/2013,TOTS3
45,86.26,-47.71,-82.16,-43.61,30/06/2013,TOTS3
46,53.95,-87.8,-54.35,-88.21,31/03/2013,TOTS3
47,65.87,-9.22,10.64,67.28,31/12/2012,TOTS3
48,73.78,-10.82,-31.09,31.87,30/09/2012,TOTS3
49,84.6,-8.35,-59.14,17.1,30/06/2012,TOTS3
50,82.55,-6.39,-67.09,9.08,31/03/2012,TOTS3
51,72.41,-10.13,2.22,64.5,31/12/2011,TOTS3
52,75.7,-11.82,-43.01,20.87,30/09/2011,TOTS3
53,68.85,-19.14,-57.99,-8.28,30/06/2011,TOTS3
54,67.26,-24.46,-65.32,-22.52,31/03/2011,TOTS3
0,780.47,-241.53,-514.31,24.64,30/09/2024,UGPA3
1,1300.0,-1110.0,-102.75,83.18,30/06/2024,UGPA3
2,-573.24,-1780.0,178.91,-2180.0,31/03/2024,UGPA3
3,1760.0,-566.16,-1300.0,-111.43,31/12/2023,UGPA3
4,1900.0,-451.9,-792.92,659.05,30/09/2023,UGPA3
5,898.3,-149.04,269.65,1020.0,30/06/2023,UGPA3
6,-711.25,145.55,-668.51,-1260.0,31/03/2023,UGPA3
7,1520.0,397.14,-917.89,995.12,31/12/2022,UGPA3
8,1290.0,184.6,-1590.0,-118.42,30/09/2022,UGPA3
9,376.49,5390.0,-3740.0,2040.0,30/06/2022,UGPA3
10,-1180.0,1940.0,-662.4,33.45,31/03/2022,UGPA3
11,703.52,-489.91,-385.65,-158.25,31/12/2021,UGPA3
12,604.37,213.95,-885.89,-33.99,30/09/2021,UGPA3
13,1150.0,-442.28,-1770.0,-1070.0,30/06/2021,UGPA3
14,128.42,1440.0,-313.7,1270.0,31/03/2021,UGPA3
15,507.8,64.08,-894.0,-334.84,31/12/2020,UGPA3
16,827.57,-2120.0,446.95,-808.86,30/09/2020,UGPA3
17,870.76,262.7,140.25,1310.0,30/06/2020,UGPA3
18,931.99,-344.22,-285.54,378.62,31/03/2020,UGPA3
19,475.79,-184.61,-728.37,-437.92,31/12/2019,UGPA3
20,921.82,-697.05,-593.71,-356.01,30/09/2019,UGPA3
21,1060.0,-756.22,-841.54,-537.02,30/06/2019,UGPA3
22,462.4,-197.38,-758.61,-492.63,31/03/2019,UGPA3
23,1450.0,-754.35,-487.99,187.3,31/12/2018,UGPA3
24,812.95,-824.27,-191.15,-188.71,30/09/2018,UGPA3
25,742.66,-940.76,-555.26,-727.27,30/06/2018,UGPA3
26,-113.09,-658.26,433.39,-334.38,31/03/2018,UGPA3
27,515.6,-575.71,111.77,48.79,31/12/2017,UGPA3
28,506.06,-351.88,220.47,363.86,30/09/2017,UGPA3
29,855.59,-813.7,956.27,1020.0,30/06/2017,UGPA3
30,402.17,-170.85,-948.16,-701.48,31/03/2017,UGPA3
31,1090.0,-1160.0,2050.0,1980.0,31/12/2016,UGPA3
32,730.9,-387.49,-548.85,-205.19,30/09/2016,UGPA3
33,869.33,-562.84,-6.24,291.06,30/06/2016,UGPA3
34,-176.45,264.5,-570.0,-490.8,31/03/2016,UGPA3
35,1630.0,90.53,-1190.0,484.97,31/12/2015,UGPA3
36,807.77,-535.19,-138.26,162.91,30/09/2015,UGPA3
37,524.23,-234.54,-721.41,-438.98,30/06/2015,UGPA3
38,239.78,-122.59,-468.91,-333.37,31/03/2015,UGPA3
39,1180.0,-710.22,-130.46,341.58,31/12/2014,UGPA3
40,885.1,-547.03,-90.65,224.01,30/09/2014,UGPA3
41,623.51,-283.75,-234.26,105.54,30/06/2014,UGPA3
42,-36.44,,-83.98,-119.83,31/03/2014,UGPA3
43,823.15,-604.39,-123.59,95.24,31/12/2013,UGPA3
44,782.69,-270.24,-392.8,120.67,30/09/2013,UGPA3
45,610.99,-529.87,621.47,702.48,30/06/2013,UGPA3
46,-96.14,116.59,-683.94,-663.43,31/03/2013,UGPA3
47,1110.0,-780.32,335.56,669.45,31/12/2012,UGPA3
48,524.37,-242.98,-409.01,-127.72,30/09/2012,UGPA3
49,592.4,-408.81,-73.86,110.13,30/06/2012,UGPA3
50,218.35,-139.63,-471.32,-392.77,31/03/2012,UGPA3
51,675.68,-422.31,-196.17,56.1,31/12/2011,UGPA3
52,552.24,-774.89,-395.61,-616.07,30/09/2011,UGPA3
53,280.88,-245.27,-99.5,-64.18,30/06/2011,UGPA3
54,201.34,-15.41,-413.14,-227.31,31/03/2011,UGPA3
0,517.72,-193.79,11.22,275.2,30/09/2024,USIM5
1,380.75,-242.52,-367.99,-154.44,30/06/2024,USIM5
2,-30.78,-279.7,-12.54,-284.89,31/03/2024,USIM5
3,883.18,-324.64,-61.51,456.45,31/12/2023,USIM5
4,1650.0,-1200.0,-37.24,448.31,30/09/2023,USIM5
5,673.82,-796.02,-664.14,-825.36,30/06/2023,USIM5
6,1360.0,318.06,-12.9,1660.0,31/03/2023,USIM5
7,438.78,-1880.0,107.1,-1330.0,31/12/2022,USIM5
8,104.01,-409.26,-3.81,-273.65,30/09/2022,USIM5
9,353.31,-307.29,-1080.0,-929.74,30/06/2022,USIM5
10,101.02,-744.58,-111.36,-890.76,31/03/2022,USIM5
11,1720.0,437.73,-1510.0,654.27,31/12/2021,USIM5
12,1520.0,397.03,-1.84,1940.0,30/09/2021,USIM5
13,2070.0,-1990.0,-322.56,-256.37,30/06/2021,USIM5
14,-6.56,826.45,-50.14,743.1,31/03/2021,USIM5
15,1230.0,-314.09,-66.02,837.21,31/12/2020,USIM5
16,1540.0,-654.24,-144.79,745.32,30/09/2020,USIM5
17,378.22,-428.57,-75.38,-123.77,30/06/2020,USIM5
18,617.32,-82.26,-3.4,549.56,31/03/2020,USIM5
19,992.93,115.53,-761.96,346.11,31/12/2019,USIM5
20,680.18,-307.41,29.39,407.24,30/09/2019,USIM5
21,-232.2,-232.13,-197.81,-662.43,30/06/2019,USIM5
22,530.91,-104.99,-369.53,55.26,31/03/2019,USIM5
23,6.79,10.97,-4.41,10.45,31/12/2018,USIM5
24,658.98,-142.93,-2.3,517.78,30/09/2018,USIM5
25,-269.29,-168.95,-130.49,-562.49,30/06/2018,USIM5
26,113.13,205.02,-939.59,-629.52,31/03/2018,USIM5
27,546.27,351.79,-299.7,605.69,31/12/2017,USIM5
28,279.03,-128.64,-26.9,119.59,30/09/2017,USIM5
29,-133.54,-415.52,-312.25,-858.37,30/06/2017,USIM5
30,185.26,1010.0,-7.75,1180.0,31/03/2017,USIM5
31,-126.79,236.89,80.26,192.02,31/12/2016,USIM5
32,-380.92,192.54,35.18,-148.75,30/09/2016,USIM5
33,225.21,-908.34,746.64,53.96,30/06/2016,USIM5
34,-27.81,44.98,-184.04,-177.64,31/03/2016,USIM5
35,46.32,-1070.0,-347.29,-1380.0,31/12/2015,USIM5
36,25.76,538.96,-446.47,179.32,30/09/2015,USIM5
37,-41.52,-127.27,497.63,325.32,30/06/2015,USIM5
38,72.85,-437.08,-61.8,-438.47,31/03/2015,USIM5
39,477.27,-85.4,-419.1,-7.25,31/12/2014,USIM5
40,668.03,-444.99,-180.08,35.63,30/09/2014,USIM5
41,150.21,-177.44,30.03,2.6,30/06/2014,USIM5
42,-76.92,-288.52,-185.23,-554.35,31/03/2014,USIM5
43,557.87,648.72,-877.03,330.4,31/12/2013,USIM5
44,-77.25,-293.87,-350.79,-719.86,30/09/2013,USIM5
45,723.6,-289.16,-110.17,335.59,30/06/2013,USIM5
46,-97.93,-233.34,-76.55,-436.26,31/03/2013,USIM5
47,1200.0,-396.58,-497.8,304.21,31/12/2012,USIM5
48,784.91,-422.68,-259.82,104.26,30/09/2012,USIM5
49,403.75,-416.26,-264.28,-264.49,30/06/2012,USIM5
50,1020.0,-607.93,-274.89,135.47,31/03/2012,USIM5
51,344.36,-796.86,213.45,-236.01,31/12/2011,USIM5
52,312.0,-637.87,-179.84,-503.02,30/09/2011,USIM5
53,145.53,-468.58,68.9,-259.28,30/06/2011,USIM5
54,-1270.0,981.47,52.64,-246.16,31/03/2011,USIM5
0,9150.0,-7450.0,-12770.0,-10980.0,30/09/2024,VALE3
1,6130.0,6400.0,2240.0,17080.0,30/06/2024,VALE3
2,17820.0,-7520.0,-9260.0,1460.0,31/03/2024,VALE3
3,23610.0,-11000.0,-11010.0,-2390.0,31/12/2023,VALE3
4,14090.0,-8270.0,-10500.0,-4150.0,30/09/2023,VALE3
5,9240.0,-5260.0,-3050.0,-334.0,30/06/2023,VALE3
6,18970.0,-6890.0,-12440.0,-364.0,31/03/2023,VALE3
7,9990.0,-9730.0,-3000.0,-3300.0,31/12/2022,VALE3
8,16830.0,-5320.0,-21620.0,-9620.0,30/09/2022,VALE3
9,17610.0,-5580.0,-19270.0,-5300.0,30/06/2022,VALE3
10,13780.0,-3550.0,-27120.0,-22480.0,31/03/2022,VALE3
11,10480.0,-2150.0,-3070.0,6350.0,31/12/2021,VALE3
12,47300.0,-4210.0,-55940.0,-9220.0,30/09/2021,VALE3
13,40670.0,-15810.0,-22750.0,-5120.0,30/06/2021,VALE3
14,38310.0,-13120.0,-27470.0,3310.0,31/03/2021,VALE3
15,34830.0,-10480.0,-1100.0,20200.0,31/12/2020,VALE3
16,25620.0,-5410.0,-38530.0,-16440.0,30/09/2020,VALE3
17,7030.0,-3620.0,-920.33,5050.0,30/06/2020,VALE3
18,7730.0,-4720.0,22510.0,31660.0,31/03/2020,VALE3
19,11190.0,-5240.0,-11370.0,-6020.0,31/12/2019,VALE3
20,16270.0,-2170.0,-3830.0,12470.0,30/09/2019,VALE3
21,11560.0,-2340.0,-5310.0,3660.0,30/06/2019,VALE3
22,8260.0,-16790.0,5620.0,-2900.0,31/03/2019,VALE3
23,12490.0,-5890.0,-7790.0,-2009.9999999999998,31/12/2018,VALE3
24,15450.0,-2750.0,-13660.0,-132.98,30/09/2018,VALE3
25,12920.0,-1570.0,-6570.0,6720.0,30/06/2018,VALE3
26,7080.0,9280.0,-12510.0,3520.0,31/03/2018,VALE3
27,12000.0,-2980.0,-10000.0,-631.51,31/12/2017,VALE3
28,7570.0,-1800.0,-9360.0,-3970.0,30/09/2017,VALE3
29,11080.0,-4160.0,-9500.0,-2360.0,30/06/2017,VALE3
30,9590.0,-2720.0,725.17,7390.0,31/03/2017,VALE3
31,8500.0,-4290.0,-7790.0,-3540.0,31/12/2016,VALE3
32,7810.0,-2150.0,-1800.0,4050.0,30/09/2016,VALE3
33,7390.0,-4780.0,-1460.0,-84.1,30/06/2016,VALE3
34,-2070.0,-5420.0,8130.000000000001,-560.63,31/03/2016,VALE3
35,5100.0,-6620.0,-1750.0,-3450.0,31/12/2015,VALE3
36,5950.0,-4490.0,4480.0,7670.0,30/09/2015,VALE3
37,3020.0,-4370.0,-330.64,-2020.0,30/06/2015,VALE3
38,1650.0,-4630.0,2850.0,1260.0,31/03/2015,VALE3
39,2760.0,-7600.0,-4760.0,-8760.0,31/12/2014,VALE3
40,6660.0,-3830.0,414.99,3760.0,30/09/2014,VALE3
41,9210.0,-4740.0,-5140.0,-692.11,30/06/2014,VALE3
42,9160.0,-6190.0,855.59,3790.0,31/03/2014,VALE3
43,3970.0,-2970.0,-4470.0,-3410.0,31/12/2013,VALE3
44,10380.0,-7670.0,-669.13,2750.0,30/09/2013,VALE3
45,9920.0,-5400.0,-3700.0,929.24,30/06/2013,VALE3
